"Period","Coupon Code","Number of Uses","Sales Total Amount (USD)","Delivered Orders","Delivered Orders Revenue (USD)","Delivered First Orders","Delivered First Orders Revenue (USD)","Delivered Retention Orders","Delivered Retention Orders Revenue (USD)"
"29 Apr 2022","dd33","1","74.28","1","74.28","1","74.28","0","0.00"
"29 Apr 2022","bbx","1","182.92","1","182.92","1","182.92","0","0.00"
"29 Apr 2022","b252","1","41.33","1","41.33","1","41.33","0","0.00"
"28 Apr 2022","eee","2","957.11","2","957.11","2","957.11","0","0.00"
"28 Apr 2022","kkfl","1","31.95","1","31.95","1","31.95","0","0.00"
"28 Apr 2022","b252","1","71.79","1","71.79","1","71.79","0","0.00"
"28 Apr 2022","dd77","1","178.92","1","178.92","1","178.92","0","0.00"
"28 Apr 2022","gzdk","1","72.07","1","72.07","1","72.07","0","0.00"
"28 Apr 2022","h5x","1","152.54","1","152.54","1","152.54","0","0.00"
"27 Apr 2022","b252","2","196.78","2","196.78","2","196.78","0","0.00"
"27 Apr 2022","ada4","1","45.14","1","45.14","1","45.14","0","0.00"
"27 Apr 2022","kkfl","1","171.05","1","171.05","1","171.05","0","0.00"
"27 Apr 2022","h5x","1","100.64","1","100.64","1","100.64","0","0.00"
"27 Apr 2022","dd99","1","232.52","1","232.52","1","232.52","0","0.00"
"26 Apr 2022","eee","2","94.93","1","18.20","1","18.20","0","0.00"
"26 Apr 2022","dd22","1","27.76","1","27.76","1","27.76","0","0.00"
"26 Apr 2022","dd88","1","75.39","1","75.39","1","75.39","0","0.00"
"26 Apr 2022","ccc","1","109.44","1","109.44","1","109.44","0","0.00"
"26 Apr 2022","h5x","1","51.32","1","51.32","1","51.32","0","0.00"
"26 Apr 2022","kkfl","1","57.42","1","57.42","1","57.42","0","0.00"
"26 Apr 2022","b252","1","62.70","1","62.70","1","62.70","0","0.00"
"26 Apr 2022","gzdk","1","123.12","1","123.12","1","123.12","0","0.00"
"25 Apr 2022","b252","6","376.92","6","376.92","6","376.92","0","0.00"
"25 Apr 2022","ix4","3","485.78","3","485.78","3","485.78","0","0.00"
"25 Apr 2022","gzdk","2","534.70","2","534.70","2","534.70","0","0.00"
"25 Apr 2022","dd88","1","89.26","1","89.26","1","89.26","0","0.00"
"25 Apr 2022","bbx","1","96.66","1","96.66","1","96.66","0","0.00"
"25 Apr 2022","ccc","1","85.90","1","85.90","1","85.90","0","0.00"
"25 Apr 2022","dd33","1","57.42","1","57.42","1","57.42","0","0.00"
"25 Apr 2022","dd99","1","45.29","1","45.29","1","45.29","0","0.00"
"25 Apr 2022","eee","1","78.92","1","78.92","1","78.92","0","0.00"
"25 Apr 2022","eyc","1","62.07","1","62.07","1","62.07","0","0.00"
"25 Apr 2022","h5x","1","84.58","1","84.58","1","84.58","0","0.00"
"25 Apr 2022","kkfl","1","34.79","1","34.79","1","34.79","0","0.00"
"24 Apr 2022","ix4","5","286.14","5","286.14","5","286.14","0","0.00"
"24 Apr 2022","ccc","2","79.95","2","79.95","2","79.95","0","0.00"
"24 Apr 2022","b252","2","292.42","2","292.42","2","292.42","0","0.00"
"24 Apr 2022","eee","2","117.87","2","117.87","2","117.87","0","0.00"
"24 Apr 2022","h5x","2","146.35","2","146.35","2","146.35","0","0.00"
"24 Apr 2022","va6","1","126.79","1","126.79","1","126.79","0","0.00"
"24 Apr 2022","dd77","1","164.94","1","164.94","1","164.94","0","0.00"
"24 Apr 2022","kkfl","1","36.38","1","36.38","1","36.38","0","0.00"
"24 Apr 2022","dd88","1","109.91","1","109.91","1","109.91","0","0.00"
"24 Apr 2022","qqq","1","46.29","1","46.29","1","46.29","0","0.00"
"23 Apr 2022","b252","4","343.07","3","178.45","3","178.45","0","0.00"
"23 Apr 2022","kkfl","4","453.52","4","453.52","4","453.52","0","0.00"
"23 Apr 2022","ccc","2","167.66","2","167.66","2","167.66","0","0.00"
"23 Apr 2022","ix4","2","247.37","2","247.37","2","247.37","0","0.00"
"23 Apr 2022","h5x","1","32.86","1","32.86","1","32.86","0","0.00"
"23 Apr 2022","gzdk","1","51.86","1","51.86","1","51.86","0","0.00"
"23 Apr 2022","9uq","1","432.50","1","432.50","1","432.50","0","0.00"
"23 Apr 2022","dd33","1","20.23","1","20.23","1","20.23","0","0.00"
"23 Apr 2022","dd88","1","21.19","1","21.19","1","21.19","0","0.00"
"22 Apr 2022","b252","16","1875.26","16","1875.26","16","1875.26","0","0.00"
"22 Apr 2022","dd88","6","882.00","6","882.00","6","882.00","0","0.00"
"22 Apr 2022","kkfl","3","875.04","3","875.04","3","875.04","0","0.00"
"22 Apr 2022","ccc","3","238.53","3","238.53","3","238.53","0","0.00"
"22 Apr 2022","ix4","3","365.23","2","263.52","2","263.52","0","0.00"
"22 Apr 2022","zz0","3","139.71","3","139.71","3","139.71","0","0.00"
"22 Apr 2022","qqq","2","66.09","2","66.09","2","66.09","0","0.00"
"22 Apr 2022","va6","2","128.26","2","128.26","2","128.26","0","0.00"
"22 Apr 2022","h5x","2","469.00","2","469.00","2","469.00","0","0.00"
"22 Apr 2022","eee","2","174.25","2","174.25","2","174.25","0","0.00"
"22 Apr 2022","gzdk","1","873.89","1","873.89","1","873.89","0","0.00"
"22 Apr 2022","ifw","1","57.11","1","57.11","1","57.11","0","0.00"
"22 Apr 2022","eyc","1","45.02","1","45.02","1","45.02","0","0.00"
"21 Apr 2022","b252","9","847.66","9","847.66","9","847.66","0","0.00"
"21 Apr 2022","ix4","4","435.64","4","435.64","4","435.64","0","0.00"
"21 Apr 2022","eee","4","372.61","4","372.61","4","372.61","0","0.00"
"21 Apr 2022","zz0","2","191.84","2","191.84","2","191.84","0","0.00"
"21 Apr 2022","ccc","2","98.70","2","98.70","2","98.70","0","0.00"
"21 Apr 2022","dd33","2","195.68","2","195.68","2","195.68","0","0.00"
"21 Apr 2022","h5x","2","152.94","2","152.94","2","152.94","0","0.00"
"21 Apr 2022","kkfl","2","253.80","2","253.80","2","253.80","0","0.00"
"21 Apr 2022","qqq","2","110.79","2","110.79","2","110.79","0","0.00"
"21 Apr 2022","va6","2","86.32","2","86.32","2","86.32","0","0.00"
"21 Apr 2022","eyc","1","55.19","1","55.19","1","55.19","0","0.00"
"21 Apr 2022","gzdk","1","19.80","1","19.80","1","19.80","0","0.00"
"21 Apr 2022","dd77","1","168.87","1","168.87","1","168.87","0","0.00"
"21 Apr 2022","dd88","1","40.52","1","40.52","1","40.52","0","0.00"
"20 Apr 2022","b252","12","851.84","12","851.84","12","851.84","0","0.00"
"20 Apr 2022","ccc","7","573.96","7","573.96","7","573.96","0","0.00"
"20 Apr 2022","eee","6","552.59","6","552.59","6","552.59","0","0.00"
"20 Apr 2022","ix4","5","342.30","4","257.44","4","257.44","0","0.00"
"20 Apr 2022","qqq","4","262.20","3","163.17","3","163.17","0","0.00"
"20 Apr 2022","h5x","3","269.41","3","269.41","3","269.41","0","0.00"
"20 Apr 2022","kkfl","2","233.78","2","233.78","2","233.78","0","0.00"
"20 Apr 2022","ojf","1","101.48","1","101.48","1","101.48","0","0.00"
"20 Apr 2022","dd77","1","108.44","1","108.44","1","108.44","0","0.00"
"20 Apr 2022","gzdk","1","39.39","1","39.39","1","39.39","0","0.00"
"20 Apr 2022","lv5","1","62.65","1","62.65","1","62.65","0","0.00"
"20 Apr 2022","eyc","1","32.59","1","32.59","1","32.59","0","0.00"
"19 Apr 2022","b252","19","1783.36","18","1732.22","18","1732.22","0","0.00"
"19 Apr 2022","ccc","9","728.01","9","728.01","9","728.01","0","0.00"
"19 Apr 2022","dd88","5","701.00","5","701.00","5","701.00","0","0.00"
"19 Apr 2022","kkfl","5","1150.42","5","1150.42","5","1150.42","0","0.00"
"19 Apr 2022","ix4","4","186.12","4","186.12","4","186.12","0","0.00"
"19 Apr 2022","h5x","3","356.23","3","356.23","3","356.23","0","0.00"
"19 Apr 2022","bbx","2","112.61","2","112.61","2","112.61","0","0.00"
"19 Apr 2022","dd77","1","37.41","1","37.41","1","37.41","0","0.00"
"19 Apr 2022","eee","1","45.24","1","45.24","1","45.24","0","0.00"
"19 Apr 2022","eyc","1","30.61","1","30.61","1","30.61","0","0.00"
"18 Apr 2022","b252","13","1373.18","13","1373.18","13","1373.18","0","0.00"
"18 Apr 2022","ccc","11","909.13","11","909.13","11","909.13","0","0.00"
"18 Apr 2022","eee","8","421.26","8","421.26","8","421.26","0","0.00"
"18 Apr 2022","ix4","8","926.95","8","926.95","8","926.95","0","0.00"
"18 Apr 2022","h5x","6","345.76","6","345.76","6","345.76","0","0.00"
"18 Apr 2022","kkfl","4","907.55","4","907.55","4","907.55","0","0.00"
"18 Apr 2022","qqq","2","228.95","2","228.95","2","228.95","0","0.00"
"18 Apr 2022","dd88","2","116.90","2","116.90","2","116.90","0","0.00"
"18 Apr 2022","zz0","1","268.97","1","268.97","1","268.97","0","0.00"
"18 Apr 2022","dd33","1","68.66","1","68.66","1","68.66","0","0.00"
"18 Apr 2022","dd77","1","294.53","1","294.53","1","294.53","0","0.00"
"17 Apr 2022","b252","14","1317.20","14","1317.20","14","1317.20","0","0.00"
"17 Apr 2022","dd88","4","269.42","3","180.80","3","180.80","0","0.00"
"17 Apr 2022","bbx","3","364.03","3","364.03","3","364.03","0","0.00"
"17 Apr 2022","dd77","3","466.19","3","466.19","3","466.19","0","0.00"
"17 Apr 2022","h5x","2","343.90","2","343.90","2","343.90","0","0.00"
"17 Apr 2022","ix4","2","482.55","2","482.55","2","482.55","0","0.00"
"17 Apr 2022","ccc","2","290.85","2","290.85","2","290.85","0","0.00"
"17 Apr 2022","eee","2","495.62","2","495.62","2","495.62","0","0.00"
"17 Apr 2022","kkfl","2","103.29","2","103.29","2","103.29","0","0.00"
"17 Apr 2022","gns","1","117.67","1","117.67","1","117.67","0","0.00"
"17 Apr 2022","dd33","1","118.62","1","118.62","1","118.62","0","0.00"
"17 Apr 2022","digg","1","168.87","1","168.87","1","168.87","0","0.00"
"17 Apr 2022","eyc","1","71.25","1","71.25","1","71.25","0","0.00"
"17 Apr 2022","lv5","1","297.95","1","297.95","1","297.95","0","0.00"
"17 Apr 2022","zz0","1","135.64","1","135.64","1","135.64","0","0.00"
"16 Apr 2022","b252","17","2085.98","17","2085.98","17","2085.98","0","0.00"
"16 Apr 2022","ccc","6","826.64","5","794.78","5","794.78","0","0.00"
"16 Apr 2022","ix4","6","454.57","6","454.57","6","454.57","0","0.00"
"16 Apr 2022","qqq","4","276.48","4","276.48","4","276.48","0","0.00"
"16 Apr 2022","bbx","4","418.24","4","418.24","4","418.24","0","0.00"
"16 Apr 2022","h5x","4","500.92","4","500.92","4","500.92","0","0.00"
"16 Apr 2022","kkfl","3","397.50","3","397.50","3","397.50","0","0.00"
"16 Apr 2022","eyc","2","107.75","2","107.75","2","107.75","0","0.00"
"16 Apr 2022","eee","1","123.35","1","123.35","1","123.35","0","0.00"
"16 Apr 2022","dd33","1","100.70","1","100.70","1","100.70","0","0.00"
"16 Apr 2022","9uq","1","41.45","1","41.45","1","41.45","0","0.00"
"16 Apr 2022","zz0","1","66.37","1","66.37","1","66.37","0","0.00"
"16 Apr 2022","dd88","1","32.86","1","32.86","1","32.86","0","0.00"
"15 Apr 2022","b252","15","1747.62","15","1747.62","15","1747.62","0","0.00"
"15 Apr 2022","ix4","10","807.50","10","807.50","10","807.50","0","0.00"
"15 Apr 2022","dd88","5","561.45","5","561.45","5","561.45","0","0.00"
"15 Apr 2022","ccc","5","382.81","5","382.81","5","382.81","0","0.00"
"15 Apr 2022","eee","3","183.94","3","183.94","3","183.94","0","0.00"
"15 Apr 2022","bbx","3","149.71","3","149.71","3","149.71","0","0.00"
"15 Apr 2022","digg","3","213.32","3","213.32","3","213.32","0","0.00"
"15 Apr 2022","h5x","3","333.12","3","333.12","3","333.12","0","0.00"
"15 Apr 2022","dd77","2","332.13","2","332.13","2","332.13","0","0.00"
"15 Apr 2022","zz0","2","366.65","2","366.65","2","366.65","0","0.00"
"15 Apr 2022","kkfl","2","144.99","2","144.99","2","144.99","0","0.00"
"15 Apr 2022","eyc","1","53.03","1","53.03","1","53.03","0","0.00"
"15 Apr 2022","uppl","1","110.01","1","110.01","1","110.01","0","0.00"
"15 Apr 2022","diax","1","60.12","1","60.12","1","60.12","0","0.00"
"14 Apr 2022","b252","8","793.75","8","793.75","8","793.75","0","0.00"
"14 Apr 2022","lv5","7","563.76","7","563.76","7","563.76","0","0.00"
"14 Apr 2022","eee","6","781.90","6","781.90","6","781.90","0","0.00"
"14 Apr 2022","h5x","4","619.84","4","619.84","4","619.84","0","0.00"
"14 Apr 2022","ccc","3","272.23","3","272.23","3","272.23","0","0.00"
"14 Apr 2022","ulv","2","301.78","2","301.78","2","301.78","0","0.00"
"14 Apr 2022","kkfl","2","197.05","2","197.05","2","197.05","0","0.00"
"14 Apr 2022","ix4","2","181.53","2","181.53","2","181.53","0","0.00"
"14 Apr 2022","dd77","1","27.03","1","27.03","1","27.03","0","0.00"
"14 Apr 2022","digg","1","74.49","1","74.49","1","74.49","0","0.00"
"14 Apr 2022","eyc","1","34.39","1","34.39","1","34.39","0","0.00"
"14 Apr 2022","gns","1","243.14","1","243.14","1","243.14","0","0.00"
"14 Apr 2022","gzdk","1","96.93","1","96.93","1","96.93","0","0.00"
"14 Apr 2022","m22","1","141.62","1","141.62","1","141.62","0","0.00"
"14 Apr 2022","va6","1","150.28","1","150.28","1","150.28","0","0.00"
"13 Apr 2022","eee","9","1232.76","9","1232.76","9","1232.76","0","0.00"
"13 Apr 2022","ulv","6","397.70","6","397.70","6","397.70","0","0.00"
"13 Apr 2022","lv5","5","474.91","5","474.91","5","474.91","0","0.00"
"13 Apr 2022","h5x","3","395.50","3","395.50","3","395.50","0","0.00"
"13 Apr 2022","ccc","3","379.36","3","379.36","3","379.36","0","0.00"
"13 Apr 2022","gns","3","308.04","3","308.04","3","308.04","0","0.00"
"13 Apr 2022","9uq","1","50.52","1","50.52","1","50.52","0","0.00"
"13 Apr 2022","qqq","1","63.72","1","63.72","1","63.72","0","0.00"
"12 Apr 2022","lv5","7","574.06","7","574.06","7","574.06","0","0.00"
"12 Apr 2022","ulv","6","459.95","6","459.95","6","459.95","0","0.00"
"12 Apr 2022","bbx","3","295.76","3","295.76","3","295.76","0","0.00"
"12 Apr 2022","dxj","2","127.52","2","127.52","2","127.52","0","0.00"
"12 Apr 2022","eee","1","43.70","1","43.70","1","43.70","0","0.00"
"12 Apr 2022","gns","1","59.80","1","59.80","1","59.80","0","0.00"
"12 Apr 2022","ccc","1","257.71","1","257.71","1","257.71","0","0.00"
"11 Apr 2022","ulv","10","1052.56","10","1052.56","10","1052.56","0","0.00"
"11 Apr 2022","lv5","7","633.04","7","633.04","7","633.04","0","0.00"
"11 Apr 2022","dxj","3","203.41","3","203.41","3","203.41","0","0.00"
"11 Apr 2022","gns","2","242.89","2","242.89","2","242.89","0","0.00"
"11 Apr 2022","ccc","1","153.73","1","153.73","1","153.73","0","0.00"
"11 Apr 2022","hj2","1","42.70","1","42.70","1","42.70","0","0.00"
"11 Apr 2022","diax","1","140.01","1","140.01","1","140.01","0","0.00"
"11 Apr 2022","bbx","1","132.41","1","132.41","1","132.41","0","0.00"
"10 Apr 2022","ulv","7","674.00","7","674.00","7","674.00","0","0.00"
"10 Apr 2022","lv5","5","476.01","5","476.01","5","476.01","0","0.00"
"10 Apr 2022","gns","3","524.18","3","524.18","3","524.18","0","0.00"
"10 Apr 2022","ccc","2","226.13","2","226.13","2","226.13","0","0.00"
"09 Apr 2022","ccc","7","718.39","7","718.39","7","718.39","0","0.00"
"09 Apr 2022","dxj","2","80.63","2","80.63","2","80.63","0","0.00"
"09 Apr 2022","eee","1","72.30","1","72.30","1","72.30","0","0.00"
"08 Apr 2022","ccc","3","144.59","3","144.59","3","144.59","0","0.00"
"08 Apr 2022","gns","2","113.30","2","113.30","2","113.30","0","0.00"
"08 Apr 2022","bbx","1","84.33","1","84.33","1","84.33","0","0.00"
"08 Apr 2022","eee","1","87.27","1","87.27","1","87.27","0","0.00"
"08 Apr 2022","digg","1","56.74","1","56.74","1","56.74","0","0.00"
"07 Apr 2022","ccc","6","811.21","6","811.21","6","811.21","0","0.00"
"07 Apr 2022","eee","2","93.60","2","93.60","2","93.60","0","0.00"
"07 Apr 2022","lv5","1","47.64","1","47.64","1","47.64","0","0.00"
"07 Apr 2022","bbx","1","106.41","1","106.41","1","106.41","0","0.00"
"06 Apr 2022","dxj","4","333.85","4","333.85","4","333.85","0","0.00"
"06 Apr 2022","bbx","3","223.87","3","223.87","3","223.87","0","0.00"
"06 Apr 2022","ccc","2","420.54","2","420.54","2","420.54","0","0.00"
"06 Apr 2022","eee","2","86.12","2","86.12","2","86.12","0","0.00"
"06 Apr 2022","hj2","2","267.02","2","267.02","2","267.02","0","0.00"
"06 Apr 2022","ojf","1","445.74","1","445.74","1","445.74","0","0.00"
"05 Apr 2022","bbx","5","399.32","5","399.32","5","399.32","0","0.00"
"05 Apr 2022","hj2","4","488.25","4","488.25","4","488.25","0","0.00"
"05 Apr 2022","ccc","4","385.07","4","385.07","4","385.07","0","0.00"
"05 Apr 2022","dxj","4","320.09","4","320.09","4","320.09","0","0.00"
"05 Apr 2022","eee","2","161.05","2","161.05","2","161.05","0","0.00"
"05 Apr 2022","lv5","1","52.06","1","52.06","1","52.06","0","0.00"
"05 Apr 2022","va6","1","46.26","1","46.26","1","46.26","0","0.00"
"05 Apr 2022","9uq","1","123.46","1","123.46","1","123.46","0","0.00"
"04 Apr 2022","hj2","6","1087.52","6","1087.52","6","1087.52","0","0.00"
"04 Apr 2022","dxj","5","333.51","5","333.51","5","333.51","0","0.00"
"04 Apr 2022","ccc","4","425.25","4","425.25","4","425.25","0","0.00"
"04 Apr 2022","bbx","2","106.05","2","106.05","2","106.05","0","0.00"
"04 Apr 2022","m44","1","146.34","1","146.34","1","146.34","0","0.00"
"04 Apr 2022","qqq","1","31.57","1","31.57","1","31.57","0","0.00"
"03 Apr 2022","dxj","6","408.50","6","408.50","6","408.50","0","0.00"
"03 Apr 2022","ccc","4","335.47","4","335.47","4","335.47","0","0.00"
"03 Apr 2022","hj2","2","315.90","2","315.90","2","315.90","0","0.00"
"03 Apr 2022","lv5","1","53.72","1","53.72","1","53.72","0","0.00"
"03 Apr 2022","bbx","1","81.93","1","81.93","1","81.93","0","0.00"
"02 Apr 2022","bbx","9","824.80","9","824.80","9","824.80","0","0.00"
"02 Apr 2022","dxj","4","335.06","4","335.06","4","335.06","0","0.00"
"02 Apr 2022","ccc","3","138.93","3","138.93","3","138.93","0","0.00"
"02 Apr 2022","eee","2","138.62","2","138.62","2","138.62","0","0.00"
"02 Apr 2022","hj2","1","211.57","1","211.57","1","211.57","0","0.00"
"01 Apr 2022","bbx","7","821.33","7","821.33","7","821.33","0","0.00"
"01 Apr 2022","dxj","5","603.66","4","503.02","4","503.02","0","0.00"
"01 Apr 2022","ccc","4","480.44","4","480.44","4","480.44","0","0.00"
"01 Apr 2022","eee","3","140.92","3","140.92","3","140.92","0","0.00"
"01 Apr 2022","hj2","2","79.09","2","79.09","2","79.09","0","0.00"
"01 Apr 2022","lv5","1","56.36","1","56.36","1","56.36","0","0.00"
"01 Apr 2022","diax","1","80.71","1","80.71","1","80.71","0","0.00"
"31 Mar 2022","eee","3","545.58","3","545.58","3","545.58","0","0.00"
"31 Mar 2022","bbx","2","94.90","2","94.90","2","94.90","0","0.00"
"31 Mar 2022","ccc","1","160.05","1","160.05","1","160.05","0","0.00"
"31 Mar 2022","va6","1","184.78","1","184.78","1","184.78","0","0.00"
"30 Mar 2022","bbx","5","262.04","5","262.04","5","262.04","0","0.00"
"30 Mar 2022","ccc","3","513.22","3","513.22","3","513.22","0","0.00"
"29 Mar 2022","bbx","2","78.91","2","78.91","2","78.91","0","0.00"
"29 Mar 2022","ccc","2","159.11","2","159.11","2","159.11","0","0.00"
"28 Mar 2022","va6","4","430.31","4","430.31","4","430.31","0","0.00"
"28 Mar 2022","ccc","4","472.96","4","472.96","4","472.96","0","0.00"
"28 Mar 2022","eee","3","356.48","3","356.48","3","356.48","0","0.00"
"28 Mar 2022","bbx","1","108.01","1","108.01","1","108.01","0","0.00"
"28 Mar 2022","ifw","1","60.16","1","60.16","1","60.16","0","0.00"
"27 Mar 2022","ccc","6","384.95","6","384.95","6","384.95","0","0.00"
"27 Mar 2022","bbx","3","135.86","3","135.86","3","135.86","0","0.00"
"27 Mar 2022","ifw","1","23.34","1","23.34","1","23.34","0","0.00"
"26 Mar 2022","ccc","6","854.92","6","854.92","6","854.92","0","0.00"
"26 Mar 2022","bbx","5","565.18","5","565.18","5","565.18","0","0.00"
"26 Mar 2022","dihq","1","35.43","1","35.43","1","35.43","0","0.00"
"26 Mar 2022","eee","1","87.72","1","87.72","1","87.72","0","0.00"
"25 Mar 2022","bbx","3","255.57","3","255.57","3","255.57","0","0.00"
"25 Mar 2022","ccc","2","19.09","2","19.09","2","19.09","0","0.00"
"24 Mar 2022","bbx","3","287.17","3","287.17","3","287.17","0","0.00"
"24 Mar 2022","m44","1","34.30","1","34.30","1","34.30","0","0.00"
"24 Mar 2022","ojf","1","86.71","1","86.71","1","86.71","0","0.00"
"23 Mar 2022","qby","1","92.52","1","92.52","1","92.52","0","0.00"
"22 Mar 2022","dxj","1","54.87","1","54.87","1","54.87","0","0.00"
